product_id,product_name,super_id,image,price,delivery_details,quantity,product_details
Coverlets1,"ASPIRE 
Camden Ink Coverlet Set",,/home/shyam/Desktop/pillowtalk/Coverlets/Coverlets1.jpg,119,,1,"Camden Ink Coverlet Set

This set includes 1 coverlet and 2 pillowcases. NB: Single size includes 1 pillowcase.

Microfibre with Polyester Fill
Single - 187 x 220cm
Queen - 245 x 220cm
King - 260 x 260cm
Made in China."
Coverlets2,"ASPIRE 
Camden Linen Coverlet Set",,/home/shyam/Desktop/pillowtalk/Coverlets/Coverlets2.jpg,119,,1,"Camden Linen Coverlet Set

This set includes 1 coverlet and 2 pillowcases. NB: Single size includes 1 pillowcase.

Microfibre with Polyester Fill
Single - 187 x 220cm
Queen - 245 x 220cm
King - 260 x 260cm
Made in China."
Coverlets3,"ASPIRE 
Camden White Coverlet Set",,/home/shyam/Desktop/pillowtalk/Coverlets/Coverlets3.jpg,119,,1,"Camden White Coverlet Set

This set includes 1 coverlet and 2 pillowcases. NB: Single size includes 1 pillowcase.

Microfibre with Polyester Fill
Single - 187 x 220cm
Queen - 245 x 220cm
King - 260 x 260cm
Made in China."
Coverlets4,"HABITAT 
Grand Bazaar Coverlet Set",,/home/shyam/Desktop/pillowtalk/Coverlets/Coverlets4.jpg,189,,1,"Grand Bazaar Coverlet Set

This set includes 1 coverlet and 2 pillow cases. NB: Single size includes 1 pillowcase.

Cotton, with Polyester Fill
225 Thread Count
Single/King Single: 187 x 215cm
Queen: 220 x 245cm
King: 260 x 260cm
Wash dark colours separately.Warm machine wash before first use on gentle cycle. Do not soak or rub. Do not bleach. Rinse well. Do not tumble dry. Warm iron if desired. Do not iron trims. Do not dry clean."
