product_id,product_name,super_id,image,price,delivery_details,quantity,product_details
Blanket1,"HILTON 
Knit Weave 360gsm Cotton Blanket",coo1,/home/shyam/Desktop/pillowtalk/Blankets/Blanket1.jpg,$69.00,,1,"Knit Weave 360gsm Cotton Blanket

360gsm Cotton Knit weave blanket. Ideally suited for use in Spring, Autumn, Summer and air conditioning. Performs well in the colder months when used in conjunction with another blanket. Easy care machine washable.
Range includes 6 colours: White, Harbour, Grey Latte, Cream & Blue.
Range available in 5 generous sizes:
Single 160 x 230cm.
King Single 180 x 250cm.
Double 230 x 240cm.
Queen 240 x 255cm.
King 250 x 265cm.
It is quite normal for all Cotton blankets to slightly lose shape when washed, this can be rectified by manually reshaping on the line while damp. It is recommened to shake the blanket vigorously after the first wash to remove excess fluff."
Blanket2,"HABITAT 
Softer than Silk Cotton Bamboo Blend Blanket",coo1,/home/shyam/Desktop/pillowtalk/Blankets/Blanket2.jpg,$99.00,,1,"Softer than Silk Cotton Bamboo Blend Blanket

340gsm. 55% Cotton/45% Bamboo. The combination of Bamboo and Cotton makes this blanket extremely soft and comfortable for year round sleeping comfort.
Range includes 5 colours: Snow, Vanilla, Stone, Sage & Steel.
Range includes 5 generous sizes:
Single 160 x 230cm.
King Single 180 x 250cm.
Double 230 x 240cm.
Queen 240 x 255cm.
King 250 x 265cm.
Wash by hand or gentle machine wash. Line dry recommended in shaded area. Can be cool/warm tumble dried. Washing may cause blanket to lose shape, this can be rectified by manually reshaping on line while damp.

"
Blanket3,"ASPIRE 
Quilted Blanket",coo1,/home/shyam/Desktop/pillowtalk/Blankets/Blanket3.jpg,$69.00 ,,1,"Quilted Blanket

Soft microfibre cover, satin bound all 4 sides. Matching quilted pillow shams with 100gsm microfibre fill available in standard and European sizes for a complete decorator look.

Microfibre cover with 200gsm microfibre fill.
Available in 7 colours: Black, Charcoal, Mocha, Navy, Steel Blue, White and Wine.
Range available in 5 generous sizes.
Single 160 x 230cm.
King Single 180 x 250cm.
Double 225 x 240cm.
Queen 240 x 255cm.
King 250 x 265cm.
Machine washable. Please ensure your washing machine can handle the cubic volume of this product before washing."
Blanket4,"MUSE 
200gsm Quilted Bamboo Blanket",coo1,/home/shyam/Desktop/pillowtalk/Blankets/Blanket4.jpg,$139.00,,1,"200gsm Quilted Bamboo Blanket

Luxurious crisp cotton cover, self bound all 4 sides. 200gsm Bamboo fill. The combination of these 2 wonder fibre's make this the ideal blanket for year round sleeping comfort.

Cotton cover with 200gsm bamboo fill.
Available in 3 colours: Linen, Seafoam and Storm.
Range available is 2 sizes:
Single/King Single - 180 x 250cm
Queen/King - 250 x 260cm
We recommend regular airing. Gentle machine wash sparingly. Washing may cause the blanket to loose shape, this can be rectified by manually reshaping on line while damp."
